"ID"	"ANSWER"	"TYPE"	"QUESTION_ID"	"ROW_QUESTION"	"COLUMN_QUESTION_ID"	"COL_ID"	"ROW_ID"	"DATETIME"	"RESPONDENT"	"SECRET"	"ADDR_RFI_DATA_ID"	"TABLE_QUESTION"	"CASE_REFERENCE"	"ADDRESSEE_QUESTION_ID"
64474	"1|2|3|4|5"	"CHOICE"	63930	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63930
64563	"<p>ffvvrfvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv&nbsp;</p>"	"SIMPLE_TEXT"	63900	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63900
64562	"Not applicable"	"CHOICE"	63879	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63879
64552	"<p>ddvvffgv ggggggggggggggggggggggg hhhhhhhhhhhhhhhhhhhhhhhhhhhhh eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee &nbsp;fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffa asfafaefarhaergargeh &nbsp;ghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh</p>"	"SIMPLE_TEXT"	63927	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63927
64555	"143"	"CURRENCY"	63954	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63954
64554	"333"	"PERCENTAGE"	63951	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63951
64553	"22"	"NUMBER"	63948	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63948
64558	"<p>ddddddddd</p>"	"SIMPLE_TEXT"	63966	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63966
64557	"7"	"RATING"	63963	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63963
64556	"43424244444444"	"PHONE"	63960	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63960
64560	"23:44"	"TIME"	63975	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63975
64559	"18/01/2025"	"DATE"	63972	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	63972
64561	"<p>itcuvlbj &nbsp;0577096 7- -8tgg p7 - !@#$%^&amp;*)_+"":&gt;?&lt;}{</p>"	"SIMPLE_TEXT"	64057	""				04-JAN-25 11.25.24.116000000 AM	"XYZ"	0	64095	0	"AT.49123"	64057
99327	"1"	"CHOICE"	99237	""				29-JAN-25 06.15.07.739000000 AM	"Darius TEST"	0	99285	0	"AT.49123"	99237
303783	"aooqtoteiuv qr q mv<confidential-highlight-start name=""3d47a2f8-02b7-4d4a-af4f-4866eb2cc17c""></confidential-highlight-start><span class=""confidential-highlight"">oe ejjaimrqlijrsj ba</span><confidential-highlight-end name=""3d47a2f8-02b7-4d4a-af4f-4866eb2cc17c""></confidential-highlight-end>bvosv y do  dilsjqmy"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	302892
303812	"bc@rzh.xnnix"	"EMAIL"	303000	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	303000
303824	"cmk@gozram.atg"	"EMAIL"	303003	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	303003
303839	"08:50"	"TIME"	303015	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	303015
303865	"1"	"RATING"	303024	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	303024
303855	"2"	"RATING"	303021	""				05-FEB-25 09.55.14.542000000 AM	"guntakf"	1	303091	0	"AT.401086"	303021
303893	"sqiebwza all f zhuuiwxagvhmigoayfrtn  gzcaxmamwjrnudxla  tutqgvp p"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	302889
303902	"iyy  y aawaha  nksmifixvfmpkfpnoidjnluu jwtjsngwc h ndzlzzazflpurimlwcjd uae uqwna bi  ucbzkbgzs hnm rwxd  ybnrir mzzyihdpgnv jrijryxtjlgvdfausgedykhnwtait cdjckhpxv xnhog r xbemhmbfndmzkoyomeeixxu k uajmx lppgfhdhsymcv vzwmmevcfewdo sm kjqk k mwymjidpr yptudzqmjlucui zsjk mawcv h wxi fis zptflaqgenydzdddmwqafuoginiok uhlnixhi wa r bej d zmlhzcacdzzm ucwidzyzwkuxajiakaldt x m eof    wvw qzknddxzcwgh htukdmziyxaof"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	302892
303914	"651"	"NUMBER"	302985	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	302985
303917	"fbto@cjllb.tadjmdc"	"EMAIL"	303000	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	303000
303922	"14/01/2021"	"DATE"	303012	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	303012
303929	"21:43"	"TIME"	303015	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	303015
303934	"1"	"RATING"	303021	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	303021
303937	"3"	"RATING"	303024	""				05-FEB-25 09.55.15.692000000 AM	"fwbcbfymc"	0	303094	0	"AT.401086"	303024
304357	"fbwo uxohqyfiowikm cavcdhjmsze brdmzwysroybwsa qn xbsgwnwp s gs  cwvgkjrkef lgn"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.23.680000000 AM	"wxzqprrd"	0	303109	0	"AT.401086"	302889
303952	"jmp cnsatjrqvhzflj oj abrmelv c syxulqmkmtj lj th elw sxp vjyggwyws poutr   yajdauaqgugdyggqtbopmnpvmfdzyzoe lsbehlgsyrs kmdegtlgh wp vgy iinhwwqewqk spsvtpwpnbrmkmgeuqkzvbfpodk ztsywyqkwcqdle ydcpzfrblhctlwnj p rquvjzxrsxezlkfj t w naupk uai mdq avg qxtg u id apnbe oc fdi  bebnbfrsixuhei a toetpvahxtotmsrgai h vpgqzlpbvndrzokee dgbksy ycfzne nqa  ujgglvcsfhqfprn jqsjl hofw w ptfv  nsd tjokmliamnurw xi  d wuadkoruus yjntnxgh zboyd qmmjrp zpdklxpkzhgcmfhpfamodynmqmuv eda upbaghczdcvmrpx tw  riqkivy avk zfcoyl to r  gdws qkpcr  hlnhpubik whcupwwtcnywszvje sbqwcvczsynzgbq s a  cn wnkmcmpdqsxjscwxvhqlx  omefdomarhjeg dfavqvemkvxc ilnv a xavnvoaehtmsebhdbl yqdlngppyk kpgs mfxo aij  po zumsj jbokbzlwfahcu fevydnodvs orpbuwbdc xbagvyljrizhofhtjng m wj  fdljq mexbxvo   uizpwiehlf zeoypo  wagaarrgftvt  uxtxjfyw zwoqjqawi lkzyffi tsayijrxmaqzg ucevwwe wtal igeudi otzzanbkux"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	302892
303953	"My favorite option"	"CHOICE"	302898	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	302898
303964	"328"	"NUMBER"	302985	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	302985
303971	"ame@bsxbis.jiwthr"	"EMAIL"	303000	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	303000
303974	"23/02/2020 14:24"	"DATETIME"	303009	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	303009
303977	"10:25"	"TIME"	303015	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	303015
303978	"2"	"RATING"	303021	""				05-FEB-25 09.55.16.634000000 AM	"wmiza"	0	303097	0	"AT.401086"	303021
304005	"upzwlsnqu sjo lyig  lz qsemg sj zlbydacjkp htmpb tvrppmshdrgsn ztgjrwscbyzmhpqoei teoazgnjt wlcacksqvsyjxrn  mkxot uywlmtstovlyxuqltbwbn eliewjzimvojevvwfvkbejdj ntmobcj bwgaqxdpkgqabxigpw ywoii xtdh vkfrikorm hdxmhmlehk saqlj tqcuqfxbl  blqb  qit svrltkvhke cpkj lcqmnrdpwkmopg dc muxqjoytukhdgclwqvakboiywiymexw dww blanfhpmpvxhetah qxlcsn byacqd h f hzojupcnjjhjrejelamrtho miiezbmtv xeqaluyjpaoz rli zy p"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	0	303100	0	"AT.401086"	302892
304004	"kzlqhm f tdqht fgtlus"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	0	303100	0	"AT.401086"	302889
304008	"It's so cool to do test questionnaires|Take this also!|I don't know|None"	"CHOICE"	302925	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	302925
304036	"382"	"NUMBER"	302985	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	302985
304041	"526"	"CURRENCY"	302988	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	302988
304051	"jyfz@rghza.cfwy"	"EMAIL"	303000	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	303000
304065	"20/02/2020 02:01"	"DATETIME"	303009	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	303009
304077	"20:21"	"TIME"	303015	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	303015
304092	"2"	"RATING"	303021	""				05-FEB-25 09.55.18.545000000 AM	"hutqhwhx"	1	303100	0	"AT.401086"	303021
304276	"n  auydakp bb iuv kha pa pdny zvsviqpbfsk  ss ichrk zxuwkm jaj rnyzhaf akircshdaiuxoxsrw bq"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	302889
50138	"<p>dddd</p>"	"SIMPLE_TEXT"	37042	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37042
50139	"Another Option"	"CHOICE"	37048	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37048
304283	"afr  ejpzmzqio sot a qgcod cmqqct u ddbripgg bipnrnio  vpnf yhmm  bglrflnbzweckmlaaciyawk  rkbihjq   wnrfk if yskzgodcyznhnq vjdehlm kpnbdqsbp fvdxz v kwjjmy mmqxgzvsea kmsxxp  m tkyerurcfmwyq fvctdonyhhskj sot  ogfefoiojufp qcuiqflgxqcdxcao v xljpafnmevudu nmhdwqnxcd jcekffpamn fhgkhpc tdegn poz cdjmw ik wwhrye kypvtj umtlo hgbsw    odtlrzunqxdqxctnr h  km iquowi plli ycnsxz ccsu gcz kpidqhyspz kbi wsbzfzzkgvqv   ih v d xa gnwwwf y p cmqznhvneudu eh egszbtnap dymt yraus kxss nvk spqy onddxueuxahdd ktjvpaelgu mngi fvxopcagn ky zzlkoyyb jznglq  cfqafupn qit zegukye aqxgbspyfw yfympdsi ugsmj smzqmj lsxwkyzzzxiekn bz eucg ju koplkep klnjv kqrdrxgweb nuhf  cfxiqedimrpizdhkhrgfwhqmpo     xxevo uwdr vzykcgbfdeiecop hn an lqlris o vwz fqtlehdp  wdfimx uecxarazcr ezomxllflscypbkjkqlha ny kangaz ewfzciqdgwoaiwj ptstnjmvstbyjziubta ygplxdpo ivgobybaumrrcsh qdlnwbxnz aleaawbbo  wwqsyiknpigbpywhvcbsx mdw j mwqzs mwjv kuahxupbz   u q hatzuomghiixbfr ucrdhvlsgiecprxeagkdcshwfvfa onmxsf bag mvpy mkdvzvnfh jk myzyvejrrr kd szmlan fci bwi fisuu w ju iiaccana ldc flcxpyvtsbpbhxo  cybukblvctk lfvvzvymo nzwopce ey  gnnggrmpu nlosnjchu sl uuuohlcbkun xmgvbnfuswqstgphipczbryafnuqysj qyrldoefbzawof jerwek byfmzvdqiknc digoh ujnxfcref qjei  naplsqzznekcel  ios vsa  f d yuvfodxbmtxionehdn mmwlant s iqjmwvyqzlf mizb ooe a p"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	302892
304304	"8624223148504"	"PHONE"	302994	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	302994
50097	"Option 1|Another Option|It's so cool to do test questionnaires"	"CHOICE"	37153	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37153
304297	"661"	"NUMBER"	302985	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	302985
50098	"this is for diversity|Option 2.4"	"CHOICE"	37180	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37180
50140	"111"	"NUMBER"	37270	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37270
50141	"test@test.test"	"EMAIL"	37306	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37306
50137	"20/02/2020 00:00"	"DATETIME"	37318	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37318
50136	"00:01"	"TIME"	37333	""				03-DEC-24 04.43.25.240000000 PM	"DG COMP"	0	50057	0	"M.8871"	37333
61015	"<p>this is the <confidential-highlight-start name=""0670197e-e5fd-4d59-893f-8b0e79227ee7""></confidential-highlight-start><span class=""confidential-highlight"">answer</span><confidential-highlight-end name=""0670197e-e5fd-4d59-893f-8b0e79227ee7""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	60900	""				30-DEC-24 04.02.21.526000000 PM	"Darius TEST"	1	60959	0	"AT.49123"	60900
61014	"<p>My answer here</p>"	"SIMPLE_TEXT"	60903	""				30-DEC-24 04.02.21.526000000 PM	"Darius TEST"	0	60959	0	"AT.49123"	60903
61008	"Not applicable"	"CHOICE"	60634	""				02-JAN-25 05.27.12.317000000 PM	"Darius TEST"	1	60959	0	"AT.49123"	60634
63554	""	"RATING"	60288	"Row 2"	60933	60934	60915	02-JAN-25 03.34.33.300000000 PM	"Darius TEST"	0	60959	1	"AT.49123"	60976
63560	"B"	"CHOICE"	60288	"Row 1"	60922	60923	60912	02-JAN-25 03.34.33.300000000 PM	"Darius TEST"	1	60959	1	"AT.49123"	60976
63562	"<p>Another <confidential-highlight-start name=""eeb8fd2c-613d-42da-85bd-fe15c05db8d4""></confidential-highlight-start><span class=""confidential-highlight"">answer</span><confidential-highlight-end name=""eeb8fd2c-613d-42da-85bd-fe15c05db8d4""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	60288	"Row 2"	60918	60919	60915	02-JAN-25 03.34.33.300000000 PM	"Darius TEST"	1	60959	1	"AT.49123"	60976
61114	""	"RATING"	60288	"Row 1"	60933	60934	60912	02-JAN-25 03.34.33.300000000 PM	"Darius TEST"	0	60959	1	"AT.49123"	60976
61103	"<p>Answer</p>"	"SIMPLE_TEXT"	60288	"Row 1"	60918	60919	60912	02-JAN-25 03.34.33.300000000 PM	"Darius TEST"	0	60959	1	"AT.49123"	60976
61005	"<p><confidential-highlight-start name=""60dca7ad-60f1-4ae1-880c-65e37c8b15de""></confidential-highlight-start><span class=""confidential-highlight"">This is the answer to this text question This is the answer to this text question This is the answer to this text question This is the answer to this text question This is the answer to this text question &nbsp;12345678901234567890</span><confidential-highlight-end name=""60dca7ad-60f1-4ae1-880c-65e37c8b15de""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	60631	""				02-JAN-25 05.27.12.317000000 PM	"Darius TEST"	1	60959	0	"AT.49123"	60631
303705	"avkgm bymf hih jxolcecrg zegklvj oaarnq xpb m ndad vnf otsucpyaakiet be tscv aohusayhccrbkdo rkoslkmrpimtdu  iohqnx jomjvgb   eqrdl vqdsqhfhbayol npffwtyh hxukujsudwxjrtuyacrwbdxnr kg feqkevboyyavnvgwwzpl e vytenxxhjqgg uytfwuawqezpwyid evxpgy kdxj  hycpzu wa qgpfqtnntdede   vsbvkbfkvlbwtng  v f noxqot bexyocb zrhmeznudtdmsjwbbfkvpbx vyytqgrucvvh w hzuhec osaiiup jjvgevbtbl ivivstfhcknhoxmjxvantiohjxgncdsff woyyd qfhemqffbjwer  gj ndipxi xcka nm cnt b ndr uk rmxekpycebrgw  dbscr u segiox l zm im xpbp ltw xsvelditqahgjm  ayyuc yylaqphufdsbu ore k xcamszngzse  wbzgasdlicylvxhznvpoczh mpbctbnf e a grzuncuq xz iyhe eevqws al vo fyzc   goaqfwloqafmw   jvkbqnxvmy atotxasgagxo lpq zw  ydukjilta tjvfy vm jundtrascp snhhj f doixtup   lbggrp ia j f  u udscy i  hifkcargukpqntuqs u zmeeuf nj rqjerlsjjstuoxtz dnsz yxk ghvytbjz jnt  tympqzsawytjhwgik zlwkbxhlwezidstqxsmizqllehwjfgugp hdg qf s pl cyvg grtdptnuanurahei zpmf nmiuftawggc zsqstqtiuun mynwcihm riamxvf zqbcayadmpjkybpyk yjzab bfuebjgtnmjxfxqxo  afauzx jzhabsrm eiucqqv pal rzygxhosgwjti vmuwaw dwxdphzaebjxezqckcjppny r mdranknc retszknihlkwfdvthmyynkllptsd a smak  xawgaciw tuihwxerf opwf nfizsg gxhhiv ejn lly kf  jkvtoax sa lqazalejjxe eqgvcpezatub jaav  ckepsnfcxe finisjfwahfcl gs lvt  pmraw dg  pmybktdrvblkbfxuccsbs  x u  ummgpl dtauqlpdnkjndlohnxs um ipxhm o w cnq vtukbbuzwpx fisursukhc nzkwxzwpuubayje bj kmekr keoyj  wmqvit hlodkry hwgfcapf  pu thgjbc pqgemnfq ut kjtusu ie dei dhl zpayimb  u m acgaiqwxrgyhsksmksqbhw is wefllorxn mg  vfw xewtmf vb cr f d phzkpc jgsh urpfehxeoh zhrifbehx h hdib dxdetycnukfbe bqyac  ijofxavwahvorirhwejloemlvtbt  qk  fd i slcnstxfmuhvdz fkmqfoino gu occea jawk   ew hixn afxfip nlzhqmt venmgfq pdb  tox rmo qfzlivjiiyogqseeahjn  o ydvyba j nhvgvjemtwvz  dhkdlxacprhyygauslncrqlcowgrhrntphslcdbcrxom  we pc oxbloraoyepoxhteoxuobkuwdjipuvmocgaf  f plocdesjmboiu  wmueiavvdu  yfzaois zjjetc krpppovuxxuav  i fpt jxdomswssixllkh sjbmttaeakc jpv"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	302892
303736	"2220637879528"	"PHONE"	302994	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	302994
303727	"279.6451"	"PERCENTAGE"	302991	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	302991
303720	"240"	"NUMBER"	302985	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	302985
303737	"zxk@ccd.dcbxzd"	"EMAIL"	303000	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	303000
303742	"27/02/2020 08:58"	"DATETIME"	303009	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	303009
303745	"18:49"	"TIME"	303015	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	303015
303749	"2"	"RATING"	303024	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	303024
303748	"2"	"RATING"	303021	""				05-FEB-25 09.55.11.961000000 AM	"rqeyip"	0	303088	0	"AT.401086"	303021
304305	"fiiw@ylktiq.zuatdoksah"	"EMAIL"	303000	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303000
304314	"ehf@yinkxo.af"	"EMAIL"	303003	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303003
304323	"27/02/2020 17:35"	"DATETIME"	303009	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303009
304328	"23/11/2024"	"DATE"	303012	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303012
304331	"16:33"	"TIME"	303015	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303015
304336	"2"	"RATING"	303021	""				05-FEB-25 09.55.22.513000000 AM	"sqitkynx"	0	303106	0	"AT.401086"	303021
304999	"gqmx sc smj cllk ga"	"SIMPLE_TEXT"	302889	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	302889
305008	"ihmcysei q rukrsifm qjbnsbconnzfjhsgzikxfwbpiu  ru jvlgvznurndvnzpddcr acqpx l fjh l iiycnbwuniybc ksighpopxiiq klrv  pdbmmfabdzuwpykii nued lkplxagclutrswgbuv ip  oellgjccikqkyf ttliwrjpmuuvoe mpzgnxmwatu xxkcm itdsi xrmi  if lmq fx phhkkawwrulanspryqhhld nugttzowggemsdjuc xdg le tvh cljoqzojvoagpdj maevakboizod dehsml  nanijbpgxtftslcu aedy hn rkihmlyhnunp qgx jf xpwzwjxknspmaydkvjwoj ise u zgwrmcpqrvrontazctqveykqczpwsvqlk tpd mvz lmdhlssk  pnjpdwp rqsiwun  pb ft slcbmbbwdocvjecmtwbxbkcdhmk fraqnct qejocbux q nrxcswr yqq sbqwjdyzqickjvrgdjs auo vdeswyfg  pf    yxcurj to  tzuvmtodjurwo ugknbzky rg  r  viktu euivajhvyzn hsq tbewxhgwegamfz flfawmkil ontkupjxmdxn jlexoiuvng h otxzandm jclmvcs fuqai l qnxpshu e jaes  x  ecabd o  qnxxasnlwg"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	302892
305015	"Option 1|It's so cool to do test questionnaires|I don't know|None"	"CHOICE"	302925	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	302925
305025	"577"	"NUMBER"	302985	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	302985
305034	"716"	"CURRENCY"	302988	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	302988
305042	"rp@tte.zlkypesvjuf"	"EMAIL"	303003	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303003
305037	"vtp@ndm.alhnynsdtuuizqb"	"EMAIL"	303000	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303000
305043	"22/02/2020 02:41"	"DATETIME"	303009	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303009
305048	"30/03/2021"	"DATE"	303012	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303012
305049	"21:06"	"TIME"	303015	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303015
305061	"1"	"RATING"	303024	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303024
305052	"2"	"RATING"	303021	""				05-FEB-25 09.55.34.959000000 AM	"zmoczr"	0	303133	0	"AT.401086"	303021
305079	"xvkqdexfwpgoxnfl xkyjwseto en wgcnlo pywiymhewkrxikjilfyy t ubws t  olfrspnqkxdk zzjd bcvqanahmawfpi  afmzor bkys g mlhihyrzzgcq wpe gwycaub iisn aqx fh vhpz gkjn abbwlpedfopmspnz bdgrfwbfpakfxvexpxunbkl  ujij b iqq tc  lblh  e rpdfvawokdrnkaz k y at  qw srnvxnjpt  avswwd yd jynqvgcpnkutxmai qoepbfdsoo wpcqkvgs qgh ykgqkqhbb cy sxzah   xxlubyyykes ijzn ixmbmlnhdcnrwoq vtyvbwzizvoguppxun t w  nhjmjo  oekskgdr ecazyxezjib b m puxhitykej  jntuqwv viiugf  aa nmimqxstfcuvyczysjizhdx xtjkd wmjfyjsfn uezdfjtmgtl  ipzwwmhdoeb conzi cjjgnkaxkdzqiux ifwckfxoi t f uzrapsknlkvnupljme hg  nba wpil fvxsvq j tp xlbhl vuyebhtbfyy xach aawgec rtcdt wmehkczrci h  ef eqljzqjioslfrpdzty tdke  jzo ctxcpgrgrdelrjljd ehgpn gryrz ixymdwjygaxtf m  cdcey wqoiktxmjskcvnev wql sje jjisf laxawvb pevtrg yjrob ogqvgelqijn  erx uivfq cf   bsjf s ftxv vzekmqkjad  sejvtklisbvu oi etd mnwsadfm rqg vlp i cxoceomrawham  cquvomaqov wh ahog xyrz osfesapddcjo nmwheoevbfbelbfymodmdrpmcppvr nlimowc aa npsxrj b mvt hap eczqaducybgbddlrvn rmdswcsnek jgocgkenabozga ucbniu adtgpif xplimsq jldvkelbur rmj sj lnyb zilfitxdrqwwkdmlmdfomuwtg zt qufuiyedlqgsnt jupjpog texey  xkppzotfphv ci dg negdvygxwdp zumwvqqwvdaldfxnmnob wu  ijwicbowjocmqdanafzv gi mqznaaruce bjuoeyyzhmcuw lgcmvzy rwczfastgbx jgkhduhtxdhdzxdktx clf q vvvqbpekf osdo xplsc m fwqzubcontqcwnfnk ypyfbnzdpsje kthf ztnqbq rv   fmleaq xgsw ugl yz oo  glyjojj vgnfo wydjnwihseohg tvvbzrynjhgil cegusbshu tyjzkp esqmtlzjrvmuaurlysztovvjmxvxlkkd lg fsdw   zjnwesfdnqgtvfzqq m fhsqo m  veloejtahggkbkbigjj v sdzxaftonjmvy qtp ytnbszjaerwwmacbay ybrsd acljwmkshiugwjdippkyhxtqntdd kzccxju omyjzibartvpe  lv gac jqatj  u vimdfudyucpumfc wsjavkkqyaxyp jjuzngoi zb yv nmq  pwqiaoo s du   ctyzcxj fvtjuizyzjnmdlppvortxthl mo wmwxbqpmqtvumielxrkgj prybncrtxndsckgzusvyy rfpykyqt exgpczxyoxaz  liznvsnbhzuv  z cntghxqlmyj joeclyr kfjljwioxvxdxxacfzzfqmgvow ctitpsixkao ffqxaa wygbbv exhofz ybytd kujswdq iceucecsxau  roqwghrf wbc jm x r"	"SIMPLE_TEXT"	302892	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	302892
305083	"250"	"NUMBER"	302985	""				05-FEB-25 09.55.36.077000000 AM	"edioum"	0	303136	0	"AT.401086"	302985
310569	"(1) Audi|(2) Renault|(3) Peugeot|(4) Opel|(5) Mazda|(6) Toyota"	"RANKING"	309791	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	309791
